Fit-Time_MAPI_1pct_APA_S1_30_tube_5min,Peak1Area_MAPI_1pct_APA_S1_30_tube_5min,Peak1Amplitude_MAPI_1pct_APA_S1_30_tube_5min,Peak1Pos_MAPI_1pct_APA_S1_30_tube_5min,Peak1FWHM_MAPI_1pct_APA_S1_30_tube_5min,Peak1Alpha_MAPI_1pct_APA_S1_30_tube_5min
146.88085714285714,22.277417368061972,171.25199255365476,1.5952202292020998,0.1150523915176902,0.35053254501502057
147.38045189504373,22.346483392941625,171.88010835708923,1.5949802639795712,0.11493306690735694,0.353359496085534
147.88004664723033,21.683036945378525,166.13047764125784,1.5953245797308533,0.11551152756734284,0.346562288000394
148.3796413994169,21.25632729129378,162.60112110769666,1.5955608225527662,0.11578170423614687,0.34214546632296206
148.8792361516035,20.280817367107268,154.73679771291486,1.596304043179745,0.11629573763665535,0.33118713763336766
149.3788309037901,20.057911909384497,153.26271752862456,1.596442088754888,0.1162078673793796,0.3268690220145354
149.87842565597668,19.72538046125979,150.38892048761062,1.5965897193415721,0.11643245266104985,0.32854227866153524
150.37802040816325,19.932070939227017,152.5016192076079,1.5962291813631293,0.11589678616721555,0.33501625780406585
150.87761516034985,20.036465642642458,152.99484818898102,1.5961645150892514,0.11599460259361782,0.34189458187714294
151.37720991253644,20.172494871619282,153.96021623627672,1.5961910675951156,0.11605936742534695,0.3414042093619953
151.87680466472304,20.339874587568747,155.04732760575246,1.5961281062219899,0.11613689386824144,0.3447484197444326
152.3763994169096,20.261130813324957,154.40091169267967,1.5962942098706794,0.11634831219104891,0.3356646196766007
152.8759941690962,20.518473168333617,156.86615816485227,1.596026553549999,0.11588936324524535,0.34004538659887695
153.3755889212828,20.343248706326783,155.40055836605586,1.5962499187069907,0.1162541070570946,0.3261243175183478
153.8751836734694,20.699692687671202,158.32535563868745,1.5958469441476046,0.11596552104940572,0.3333381775371821
154.37477842565596,20.63930575169932,158.05622776749883,1.5960016918522024,0.11574099667833537,0.3376244070090257
154.87437317784256,21.031281210999037,161.14188602097983,1.5957946861886858,0.11543000216815336,0.35060204285931196
155.37396793002915,20.742230519017692,158.95992411592928,1.5960223580380897,0.11561684921334248,0.3396944573852147
155.87356268221575,21.06416436157056,161.47646114467472,1.5957727882739847,0.1153614610108813,0.3510935859167268
156.37315743440232,20.937451436421142,160.79324205066862,1.5957754341462567,0.11519785095254464,0.34885190597825366
156.8727521865889,21.20096330069346,162.55525084201477,1.5956972006369396,0.11515566401094457,0.36068378950896174
157.3723469387755,21.139028437003716,161.9407247125857,1.5957394675183012,0.11544048632675419,0.35104613855398004
157.8719416909621,21.26702142710129,162.6004142322942,1.595764592524562,0.11554491415802848,0.3574383080732551
158.37153644314867,21.351010112598672,163.58184372242283,1.5956031103935842,0.11540982287123125,0.3520078190097498
158.87113119533527,21.16240170529999,162.26972497281523,1.595767735893982,0.115567712155483,0.3389276481376331
159.37072594752186,21.30641956166317,163.6074134725628,1.5955280338100888,0.11558016038573538,0.32976044176585784
159.87032069970846,21.137388835563378,162.45948162297555,1.595696351019815,0.11561751039519086,0.3223255133005595
160.36991545189505,21.431675923517428,164.77787507569707,1.5954416456088358,0.11541654705397564,0.3306526850185411
160.86951020408162,21.254450165340938,163.23665424118937,1.595592380803657,0.11551781488818902,0.3319457618983466
161.36910495626822,21.530516353801502,165.30185492245835,1.5955257899353215,0.11533319492080119,0.34348999223055804
161.8686997084548,21.379030671188865,164.07456597084757,1.5956322075386555,0.1155262919019151,0.3358319084302698
162.3682944606414,21.65913802898551,166.58479980570687,1.5955848559809724,0.11497113507164824,0.3516826382142713
162.86788921282798,21.631064754360523,166.39654281784388,1.5954491235227357,0.11488413358580685,0.35522162388134526
163.36748396501457,21.698343148586936,166.7698281314096,1.595606841320601,0.11495039345775915,0.3569475805201111
163.86707871720117,21.651740495237377,166.43817553246924,1.5954192817763135,0.11506332869161318,0.35011035637731824
164.36667346938776,21.594184721373225,165.96159812458575,1.5956397595980472,0.11514602420978082,0.34704145598509345
164.86626822157433,21.79998019618195,167.84038327187002,1.595307864233599,0.11468485104570458,0.3604671302949713
165.36586297376093,21.67575625519988,166.76073734785118,1.595559156057981,0.11490609651439465,0.3533429745348636
